Effective Date,,ABC Intl Hldg,ABN AMRO,AIB,ALLIANCE BERNSTE,AmInvestment,Amundi AM,ANZ Bank,Bank NZ,Bank of China,Bank Permata,Barclays,BayernLB,BBVA,Berenberg,Bidv Securities,Bkhaus Lampe,BMO,BNP Paribas,BOC China,BOCIL,BofAML,BOQ,Brown Brothers,CA CIB,CaixaBank,Capital Econ,Capital Secs,Capitalstars,CBA Ltd,CDBS,CEBM,Centrum Capital,CGB,Changjiang Secs,Chengtong Securi,China Securities,ChinaMrchntBank,ChinaReform Sec,CIBC,CINDA SECURITIES,CITIC Secs Intl,CITIC Securities,Citigroup,CN MERCHANT,Commerzbank UK,Continuum Econ,Contributors,Credit Suisse,D n B,Daiwa Cap Mkts,Danske Bk,DBFI,DBS Bank,DekaBank,Desjardins Group,Deutsche Bank,DZ Bank,EBSCN,Edelweiss,Emirates NBD,Eurobank Hldgs,Federal Bank,Founder Fincg,Founder Secs,Generali Investments,Goldman Sachs,Handelsbanken,HC Securities,HDFC Bank,Helaba,Hiltop,HSBC Hldg,HT Securities,HTSC,Hwabao Trust,ICICI Bank,IG Markets,IHS Global,India Forex,Industrial Sec,Industril Bank,Informa Global,ING Fin Mkts,Intesa Sanpaolo,Inventure,Investec,J. Safra Sarasin,JP Morgan,Julius Baer,Jyske Bank,Kasikornbank,KBC Economics,Krung Thai Bank,LBBW,Lianxun Secs,Lloyds Bank UK,Macquarie Group,Maplecroft.Net,Maybank Inv Bnk,Minsheng Sec,Mizuho Bank Ltd,Mizuho Secs,Monex Europe,Moody's Analytics,Morgan Stanley,MUFG,NAB,Natixis,Natl Bk Canada,NatWest Markets,Nomura,NORD Landbk,Nordea,Northern Trust,Nykredit Markets,OCBC,Pantheon,Piramal,PNC Finl Svc,Postbank,Punjab Natl Bank,Rabobank,Raiffeisen Intl,RBC,RBL Bank,Refinitiv - IFR Markets,Renaissance,RGE,RMB,Samsung Futures,Saxo Bank,Schroders,Scotiabank,SCS,Shanghai Secs,Shinhan Bank,Siam Comm Bank,Sinolink Secs,Skand Ensk Bank,Societe Generale,St George Bank,Standard Bk,Standard Chartered,Swedbank AB,SWSC,TC Bank,TD,TD Securities (USA) LLC,TMB Bank,UBS,UCO Bank,Uni Credit,Union Bank PH,UOB,Vadilal Forex,VTB-Capital,Wells Fargo,Westpac,Yingda Secs,ZHESHANG SECS,ZKB
2022/3/31,13,#N/A,-0.0107,-0.0607,#N/A,#N/A,-0.2107,-0.0107,#N/A,#N/A,#N/A,-0.0107,#N/A,-0.1107,#N/A,#N/A,#N/A,-0.1107,#N/A,-0.2107,#N/A,-0.2607,#N/A,#N/A,-0.0907,#N/A,-0.4107,#N/A,#N/A,-0.1607,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,-0.1607,-0.2607,#N/A,#N/A,-0.0307,0.1393,-0.2807,-0.1607,#N/A,#N/A,#N/A,#N/A,-0.1607,#N/A,-0.3607,#N/A,-0.0107,-0.2607,-0.0607,#N/A,#N/A,0.0393,#N/A,#N/A,#N/A,#N/A,#N/A,0.0393,-0.1107,#N/A,-0.3607,-0.0607,#N/A,#N/A,#N/A,#N/A,-0.1607,-0.2107,#N/A,#N/A,#N/A,#N/A,-0.3107,-0.2307,-0.4407,#N/A,#N/A,#N/A,#N/A,-0.1607,#N/A,-0.1207,#N/A,#N/A,-0.0107,-0.4907,#N/A,#N/A,#N/A,#N/A,-0.0907,#N/A,#N/A,#N/A,-0.2107,#N/A,-0.1907,-0.2107,0.1393,-0.1107,#N/A,-0.1607,#N/A,-0.2607,#N/A,-0.2307,#N/A,-0.0607,#N/A,#N/A,#N/A,-0.2607,#N/A,-0.2107,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,-0.1607,#N/A,#N/A,#N/A,#N/A,#N/A,-0.0607,#N/A,#N/A,#N/A,-0.0407,-0.3607,#N/A,#N/A,-0.1607,-0.2107,#N/A,#N/A,-0.2707,-0.0607,#N/A,#N/A,#N/A,-0.0407,#N/A,-0.2207,#N/A,-0.2607,-0.1207,0.0393,-0.1707,#N/A,-0.1607
2022/2/28,14,#N/A,-0.0916,#N/A,#N/A,#N/A,#N/A,-0.0616,#N/A,#N/A,#N/A,0.0584,#N/A,-0.1716,#N/A,#N/A,#N/A,-0.1416,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,-0.4416,#N/A,#N/A,-0.1916,-0.1916,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,0.2084,-0.3016,#N/A,#N/A,#N/A,#N/A,#N/A,-0.2916,#N/A,-0.4216,#N/A,-0.0416,#N/A,-0.0916,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,0.0084,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,-0.2416,-0.2416,#N/A,#N/A,-0.1616,#N/A,-0.2916,-0.0916,-0.4416,#N/A,#N/A,#N/A,#N/A,-0.1916,-0.1216,-0.1616,#N/A,#N/A,0.0084,-0.4916,#N/A,#N/A,#N/A,#N/A,-0.0716,#N/A,#N/A,0.0084,-0.2416,#N/A,#N/A,-0.2416,0.1284,#N/A,-0.1616,-0.0816,#N/A,#N/A,-0.3216,#N/A,#N/A,-0.1016,#N/A,#N/A,#N/A,-0.0916,#N/A,-0.2416,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,-0.1916,#N/A,#N/A,#N/A,0.0084,#N/A,-0.1916,#N/A,#N/A,#N/A,0.1184,#N/A,#N/A,#N/A,-0.2216,-0.0616,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,-0.0616,#N/A,-0.3216,-0.1716,#N/A,-0.1716,0.1284,-0.1916,#N/A,#N/A
2022/1/31,15,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,-0.0195,#N/A,#N/A,#N/A,0.1105,#N/A,-0.0895,#N/A,#N/A,#N/A,-0.0895,#N/A,-0.2395,#N/A,0.1005,#N/A,#N/A,#N/A,#N/A,-0.3395,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,0.0305,#N/A,#N/A,#N/A,0.0305,0.1605,-0.2495,#N/A,#N/A,#N/A,#N/A,#N/A,-0.2395,#N/A,-0.2195,#N/A,#N/A,-0.0195,-0.0395,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,0.0605,-0.1195,#N/A,#N/A,-0.0395,#N/A,#N/A,#N/A,#N/A,-0.1395,-0.1595,#N/A,#N/A,-0.0995,#N/A,-0.2695,#N/A,-0.2395,#N/A,#N/A,#N/A,#N/A,-0.0895,-0.0095,#N/A,#N/A,#N/A,-0.0395,-0.4195,#N/A,#N/A,#N/A,#N/A,0.0605,#N/A,#N/A,#N/A,-0.1895,#N/A,-0.1195,-0.1895,0.2405,#N/A,#N/A,-0.0295,#N/A,#N/A,#N/A,#N/A,#N/A,-0.0595,#N/A,#N/A,#N/A,#N/A,#N/A,-0.1895,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,0.0605,#N/A,-0.1395,#N/A,#N/A,#N/A,0.1605,-0.2695,#N/A,#N/A,-0.1895,-0.0095,#N/A,#N/A,#N/A,-0.0095,#N/A,#N/A,#N/A,-0.0195,#N/A,-0.2495,-0.2395,#N/A,-0.0995,0.1405,#N/A,#N/A,-0.0895
2021/12/31,16,#N/A,-0.0479,-0.0479,#N/A,#N/A,-0.1479,0.0521,#N/A,#N/A,#N/A,0.1021,#N/A,-0.1179,#N/A,#N/A,#N/A,-0.0979,#N/A,-0.2479,#N/A,0.1521,#N/A,#N/A,#N/A,#N/A,-0.3479,#N/A,#N/A,0.0021,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,0.1521,#N/A,#N/A,#N/A,0.0421,0.1521,-0.2479,-0.1479,#N/A,#N/A,#N/A,#N/A,-0.2479,#N/A,-0.2279,#N/A,-0.0479,#N/A,-0.0479,#N/A,#N/A,0.0021,#N/A,#N/A,#N/A,#N/A,#N/A,0.0521,#N/A,#N/A,-0.2479,-0.0479,#N/A,#N/A,#N/A,#N/A,0.1021,#N/A,#N/A,#N/A,#N/A,#N/A,-0.2479,-0.3479,0.0721,#N/A,#N/A,#N/A,0.0521,-0.0979,-0.0279,-0.1479,#N/A,#N/A,0.0021,-0.3879,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,-0.1479,-0.3079,-0.1279,-0.0479,0.2021,-0.0179,#N/A,-0.0279,0.1021,-0.2979,-0.3979,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,0.1521,#N/A,-0.1979,#N/A,0.0021,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,-0.0479,#N/A,#N/A,#N/A,0.1521,-0.0479,#N/A,#N/A,-0.2279,-0.0179,#N/A,#N/A,#N/A,-0.0179,#N/A,#N/A,#N/A,-0.0479,#N/A,-0.0779,-0.1479,#N/A,-0.0379,0.1521,#N/A,#N/A,#N/A
2021/11/30,17,#N/A,-0.036,#N/A,#N/A,#N/A,#N/A,0.044,#N/A,#N/A,#N/A,#N/A,#N/A,-0.116,#N/A,#N/A,#N/A,#N/A,#N/A,0.014,#N/A,0.044,#N/A,#N/A,#N/A,#N/A,-0.296,#N/A,#N/A,0.014,-0.236,#N/A,-0.286,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,0.164,-0.456,#N/A,#N/A,#N/A,#N/A,#N/A,-0.236,#N/A,-0.226,#N/A,0.064,#N/A,-0.036,#N/A,-0.286,-0.006,#N/A,#N/A,#N/A,#N/A,#N/A,0.064,#N/A,#N/A,#N/A,-0.136,#N/A,#N/A,#N/A,#N/A,0.114,#N/A,#N/A,#N/A,#N/A,#N/A,-0.086,-0.136,0.064,#N/A,#N/A,#N/A,#N/A,-0.156,-0.016,0.004,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,0.064,0.064,#N/A,-0.136,-0.036,0.184,0.034,#N/A,#N/A,-0.066,-0.286,#N/A,#N/A,#N/A,0.044,#N/A,#N/A,#N/A,#N/A,#N/A,-0.186,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,0.014,#N/A,-0.036,#N/A,-0.086,#N/A,#N/A,#N/A,0.094,#N/A,#N/A,#N/A,-0.226,-0.006,#N/A,#N/A,#N/A,#N/A,#N/A,0.034,#N/A,-0.056,#N/A,0.054,#N/A,#N/A,0.024,0.134,0.264,#N/A,-0.036
2021/10/29,18,#N/A,0.005,#N/A,#N/A,#N/A,#N/A,0.065,#N/A,#N/A,#N/A,#N/A,#N/A,-0.075,#N/A,#N/A,#N/A,-0.115,#N/A,#N/A,#N/A,0.075,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,0.025,#N/A,-0.395,#N/A,#N/A,#N/A,#N/A,#N/A,-0.195,#N/A,-0.225,#N/A,0.055,#N/A,0.005,#N/A,#N/A,0.025,#N/A,#N/A,#N/A,#N/A,#N/A,0.105,-0.095,#N/A,#N/A,-0.095,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,-0.195,0.035,#N/A,#N/A,#N/A,#N/A,-0.165,0.015,0.015,#N/A,#N/A,#N/A,-0.265,#N/A,#N/A,#N/A,#N/A,0.025,#N/A,#N/A,#N/A,0.005,#N/A,0.125,0.005,0.185,0.005,#N/A,#N/A,#N/A,-0.245,#N/A,#N/A,-0.045,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,-0.145,#N/A,-0.125,#N/A,#N/A,#N/A,#N/A,-0.105,#N/A,#N/A,#N/A,0.005,#N/A,0.005,#N/A,#N/A,#N/A,0.075,-0.145,#N/A,#N/A,-0.185,-0.095,#N/A,#N/A,-0.265,#N/A,#N/A,#N/A,#N/A,-0.025,#N/A,-0.005,-0.195,#N/A,-0.025,0.135,#N/A,#N/A,-0.045
2021/9/30,19,#N/A,0.0452,#N/A,#N/A,#N/A,#N/A,0.0852,#N/A,#N/A,#N/A,0.0952,#N/A,-0.0548,-0.2048,#N/A,-0.2548,-0.0248,#N/A,-0.2348,#N/A,0.0952,#N/A,#N/A,#N/A,#N/A,-0.2048,#N/A,#N/A,#N/A,-0.1348,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,0.1152,#N/A,-0.3448,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,-0.1948,#N/A,0.1452,0.1452,0.1452,#N/A,#N/A,0.1452,#N/A,#N/A,#N/A,#N/A,#N/A,0.1452,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,-0.0548,-0.1548,#N/A,#N/A,#N/A,#N/A,-0.1348,-0.0548,0.1952,#N/A,#N/A,#N/A,#N/A,0.0952,0.0552,0.2052,#N/A,#N/A,0.0452,-0.1948,#N/A,#N/A,#N/A,#N/A,0.0452,#N/A,#N/A,0.0452,0.0452,#N/A,0.1252,0.0452,0.1952,#N/A,#N/A,0.0752,0.1652,-0.2048,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,-0.1048,#N/A,-0.0548,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,-0.1548,0.0452,#N/A,#N/A,#N/A,0.0952,-0.1048,#N/A,#N/A,0.0452,-0.0548,#N/A,#N/A,-0.1548,#N/A,#N/A,#N/A,#N/A,0.0952,#N/A,-0.0548,#N/A,#N/A,-0.0548,0.1452,-0.2048,#N/A,0.0952
2021/8/31,20,#N/A,0.0604,#N/A,#N/A,#N/A,#N/A,0.0904,#N/A,#N/A,#N/A,0.1104,#N/A,-0.0396,-0.1696,#N/A,-0.2396,0.0304,#N/A,-0.0896,#N/A,0.0904,#N/A,#N/A,#N/A,#N/A,0.2604,#N/A,#N/A,#N/A,-0.1196,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,0.1904,#N/A,#N/A,#N/A,0.2604,0.1604,-0.2696,#N/A,#N/A,#N/A,#N/A,#N/A,0.0604,#N/A,-0.1296,#N/A,0.1604,0.1604,0.1604,#N/A,#N/A,0.0904,#N/A,#N/A,#N/A,#N/A,#N/A,0.1604,#N/A,#N/A,#N/A,-0.0396,#N/A,#N/A,#N/A,#N/A,0.2104,-0.1396,#N/A,#N/A,#N/A,#N/A,-0.0396,0.1104,0.1704,#N/A,#N/A,#N/A,#N/A,0.2104,0.0804,-0.0196,#N/A,#N/A,0.1104,-0.1396,#N/A,#N/A,#N/A,#N/A,0.1804,#N/A,#N/A,0.0604,0.1604,#N/A,-0.0396,0.0904,0.1804,0.0504,#N/A,0.0804,0.1804,-0.1396,#N/A,#N/A,#N/A,0.0304,#N/A,#N/A,#N/A,#N/A,#N/A,-0.0896,#N/A,0.1604,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,-0.1396,0.0604,#N/A,#N/A,#N/A,0.1504,-0.0896,#N/A,#N/A,0.0904,0.0604,#N/A,#N/A,-0.1396,#N/A,#N/A,#N/A,#N/A,0.0904,#N/A,0.0804,-0.0596,#N/A,0.0704,0.1804,0.2004,#N/A,0.1104
2021/7/31,21,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,0.0809,#N/A,#N/A,#N/A,0.1309,#N/A,-0.0891,-0.1591,#N/A,#N/A,0.0309,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,0.1609,#N/A,#N/A,#N/A,-0.0391,#N/A,#N/A,#N/A,-0.0491,#N/A,#N/A,#N/A,#N/A,0.1609,#N/A,#N/A,#N/A,0.2609,0.2609,-0.1991,#N/A,#N/A,#N/A,#N/A,#N/A,0.0609,#N/A,-0.1891,#N/A,0.0609,#N/A,0.1609,#N/A,#N/A,-0.0991,#N/A,#N/A,#N/A,#N/A,#N/A,0.1609,#N/A,#N/A,#N/A,-0.1391,#N/A,#N/A,#N/A,#N/A,0.2109,#N/A,#N/A,#N/A,#N/A,#N/A,0.1109,0.1109,0.1709,#N/A,#N/A,#N/A,#N/A,0.2109,0.0709,-0.0391,#N/A,#N/A,0.1109,-0.2291,#N/A,#N/A,#N/A,#N/A,0.1409,#N/A,#N/A,0.0609,0.1609,#N/A,-0.0391,0.1209,0.1409,0.0709,#N/A,0.0109,#N/A,-0.2391,0.1809,#N/A,#N/A,0.1009,#N/A,#N/A,#N/A,0.0609,#N/A,-0.0891,#N/A,#N/A,#N/A,#N/A,0.0609,#N/A,#N/A,#N/A,#N/A,#N/A,-0.0391,#N/A,0.1609,#N/A,#N/A,#N/A,0.1209,#N/A,#N/A,#N/A,0.1309,0.0109,#N/A,#N/A,-0.1091,#N/A,#N/A,#N/A,#N/A,-0.0191,#N/A,0.0409,-0.2891,#N/A,0.0409,0.1409,#N/A,#N/A,0.1109
2021/6/30,22,#N/A,0.0566,0.1066,#N/A,#N/A,#N/A,0.0566,#N/A,#N/A,0.0366,0.1566,#N/A,-0.1934,#N/A,#N/A,#N/A,-0.0234,#N/A,#N/A,#N/A,0.0566,#N/A,#N/A,#N/A,#N/A,0.1266,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,0.1066,#N/A,#N/A,#N/A,0.2266,#N/A,-0.2934,#N/A,#N/A,#N/A,#N/A,#N/A,0.0066,#N/A,-0.2134,#N/A,#N/A,#N/A,-0.0434,#N/A,#N/A,-0.0434,#N/A,#N/A,#N/A,#N/A,#N/A,0.1566,#N/A,#N/A,-0.0734,-0.1434,#N/A,#N/A,#N/A,#N/A,0.2566,#N/A,#N/A,#N/A,-0.0334,#N/A,0.0166,0.1066,-0.0434,#N/A,#N/A,#N/A,#N/A,#N/A,-0.0434,-0.1234,#N/A,#N/A,0.1566,-0.2934,#N/A,#N/A,#N/A,#N/A,0.1066,#N/A,#N/A,#N/A,0.1566,#N/A,-0.0434,0.1066,0.0566,#N/A,#N/A,#N/A,#N/A,-0.3434,#N/A,#N/A,#N/A,0.0966,#N/A,#N/A,#N/A,#N/A,#N/A,-0.0934,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,0.0566,#N/A,0.1566,#N/A,#N/A,#N/A,-0.1334,-0.1934,#N/A,#N/A,0.1566,0.1566,#N/A,#N/A,-0.1934,#N/A,#N/A,#N/A,#N/A,-0.0234,#N/A,0.0066,#N/A,#N/A,-0.0034,0.1066,0.2566,#N/A,0.0066
2021/5/31,23,#N/A,#N/A,#N/A,#N/A,#N/A,-0.1812,-0.0512,#N/A,#N/A,#N/A,#N/A,#N/A,-0.2712,-0.7312,#N/A,#N/A,-0.2112,#N/A,-0.2812,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,-0.0112,#N/A,-0.1812,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,-0.0012,#N/A,#N/A,#N/A,0.0088,-0.0812,-0.3712,#N/A,#N/A,#N/A,#N/A,#N/A,-0.1312,#N/A,-0.3112,#N/A,-0.2012,#N/A,-0.1312,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,-0.0312,#N/A,#N/A,#N/A,-0.2312,#N/A,#N/A,#N/A,#N/A,0.0688,#N/A,#N/A,#N/A,#N/A,#N/A,0.0188,-0.4312,-0.1612,#N/A,#N/A,#N/A,#N/A,-0.0012,-0.1312,-0.2212,#N/A,#N/A,-0.0312,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,0.0688,#N/A,-0.1512,0.0388,-0.0512,-0.0812,#N/A,#N/A,0.0388,-0.4312,#N/A,#N/A,-0.1312,#N/A,#N/A,-0.2312,#N/A,#N/A,#N/A,-0.1812,#N/A,-0.1312,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,-0.0312,#N/A,#N/A,#N/A,-0.2412,-0.2612,#N/A,#N/A,0.0388,-0.0812,#N/A,#N/A,-0.3112,#N/A,#N/A,#N/A,#N/A,-0.1512,#N/A,#N/A,-0.6312,#N/A,-0.1512,-0.1512,0.0688,#N/A,#N/A
2021/4/30,24,#N/A,-0.327,#N/A,#N/A,#N/A,#N/A,-0.197,#N/A,#N/A,#N/A,-0.147,#N/A,-0.327,-0.627,#N/A,#N/A,-0.217,-0.267,#N/A,#N/A,-0.347,#N/A,#N/A,#N/A,#N/A,-0.027,#N/A,-0.077,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,-0.007,#N/A,#N/A,#N/A,-0.167,#N/A,-0.497,#N/A,#N/A,#N/A,#N/A,#N/A,-0.227,#N/A,-0.447,#N/A,-0.277,#N/A,-0.327,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,-0.127,#N/A,#N/A,#N/A,-0.327,#N/A,#N/A,#N/A,#N/A,-0.077,#N/A,#N/A,#N/A,-0.477,#N/A,-0.027,-0.227,#N/A,#N/A,#N/A,#N/A,#N/A,-0.307,#N/A,-0.127,#N/A,#N/A,#N/A,-0.657,#N/A,#N/A,#N/A,#N/A,-0.057,#N/A,#N/A,#N/A,#N/A,#N/A,-0.257,#N/A,-0.327,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,-0.177,-0.127,#N/A,#N/A,#N/A,-0.827,-0.207,-0.027,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,-0.127,#N/A,0.073,#N/A,#N/A,#N/A,-0.297,-0.467,#N/A,#N/A,-0.647,#N/A,#N/A,#N/A,-0.327,#N/A,#N/A,#N/A,#N/A,-0.307,#N/A,-0.157,-0.477,#N/A,-0.197,-0.157,#N/A,#N/A,-0.127
2021/3/31,25,#N/A,-0.4482,-0.1982,#N/A,#N/A,#N/A,-0.1282,#N/A,#N/A,#N/A,-0.0482,#N/A,-0.4082,-0.5482,#N/A,#N/A,#N/A,#N/A,-0.2482,#N/A,-0.2982,#N/A,#N/A,#N/A,#N/A,0.0518,#N/A,#N/A,#N/A,#N/A,-0.1482,#N/A,#N/A,-0.2482,#N/A,#N/A,#N/A,#N/A,-0.1982,#N/A,#N/A,#N/A,-0.2082,#N/A,-0.4082,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,-0.3782,#N/A,-0.3482,-0.1982,-0.5482,#N/A,#N/A,-0.4482,#N/A,#N/A,#N/A,#N/A,-0.1482,-0.0482,#N/A,#N/A,#N/A,-0.2482,#N/A,#N/A,#N/A,#N/A,-0.0482,#N/A,#N/A,#N/A,-0.5482,#N/A,-0.2482,-0.1482,-0.1082,#N/A,#N/A,#N/A,#N/A,-0.2482,-0.1882,-0.2082,#N/A,-0.1982,#N/A,-0.5882,#N/A,#N/A,#N/A,#N/A,-0.1982,#N/A,#N/A,#N/A,-0.1482,#N/A,-0.5482,-0.2482,-0.3982,-0.2482,#N/A,-0.1382,-0.0982,#N/A,#N/A,#N/A,-0.0482,#N/A,-0.1982,#N/A,#N/A,-0.2482,#N/A,-0.7482,-0.1482,-0.1482,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,-0.4482,#N/A,0.0518,#N/A,#N/A,#N/A,-0.2982,-0.3782,#N/A,#N/A,-0.5482,-0.3782,#N/A,#N/A,-0.3482,#N/A,#N/A,#N/A,#N/A,-0.2482,#N/A,-0.0982,-0.3682,#N/A,-0.1182,-0.1982,-0.0482,#N/A,-0.0482
2021/2/26,26,#N/A,-0.527,-0.227,#N/A,#N/A,#N/A,-0.357,#N/A,#N/A,#N/A,-0.677,#N/A,-0.487,-0.627,#N/A,#N/A,-0.427,#N/A,-0.277,#N/A,-0.397,#N/A,#N/A,#N/A,#N/A,-0.697,#N/A,#N/A,#N/A,-0.427,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,-0.377,#N/A,#N/A,#N/A,-0.447,-0.127,-0.547,#N/A,#N/A,#N/A,#N/A,#N/A,-0.577,#N/A,-0.467,#N/A,-0.477,#N/A,-0.627,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,-0.427,-0.527,#N/A,-0.327,-0.327,#N/A,#N/A,#N/A,#N/A,-0.227,-0.247,#N/A,#N/A,#N/A,#N/A,-0.427,-0.227,-0.197,#N/A,#N/A,#N/A,#N/A,-0.397,-0.427,-0.287,#N/A,#N/A,-0.277,-0.647,-0.227,#N/A,#N/A,#N/A,-0.427,#N/A,#N/A,#N/A,-0.427,#N/A,-0.627,-0.327,-0.397,-0.427,#N/A,#N/A,-0.597,#N/A,-0.487,#N/A,#N/A,-0.387,-0.377,#N/A,#N/A,-0.327,#N/A,-0.827,-0.257,-0.417,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,-0.527,#N/A,-0.127,#N/A,#N/A,#N/A,-0.547,-0.757,#N/A,#N/A,-0.597,-0.537,#N/A,#N/A,-0.457,#N/A,#N/A,#N/A,#N/A,-0.547,#N/A,-0.287,-0.427,#N/A,-0.427,-0.347,#N/A,#N/A,-0.427
